source,target,code
/marine-corps-mk-13-sniper-rifle/,/news/marine-corps-mk-13-sniper-rifle/,301
/marine-corps-normal-cooling-investigation/,/news/marine-corps-normal-cooling-investigation/,301
/marine-corps-opens-investigation-into-alleged-neo-nazi-lance-corporal/,/news/marine-corps-opens-investigation-into-alleged-neo-nazi-lance-corporal/,301
/marine-corps-reserve-recruiting-targets/,/news/marine-corps-reserve-recruiting-targets/,301
/marine-corps-sniper-rifle-csass/,/news/marine-corps-sniper-rifle-csass/,301
/marine-corps-sniper-rifle-mk13-mod-7-full-operational-capacity/,/news/marine-corps-sniper-rifle-mk13-mod-7-full-operational-capacity/,301
/marine-corps-stackable-grenade-sohg/,/news/marine-corps-stackable-grenade-sohg/,301
/marine-corps-suicides-increase/,/news/marine-corps-suicides-increase/,301
/marine-corps-the-code-cbs/,/culture/marine-corps-the-code-cbs/,301
/marine-corps-trademark-veteran-businesses/,/news/marine-corps-trademark-veteran-businesses/,301
/marine-corps-trademark-veteran-businesses/,/news/marine-corps-trademark-veteran-businesses/,301
/marine-corps-wants-buy-11000-m27-infantry-automatic-rifles/,/news/marine-corps-wants-buy-11000-m27-infantry-automatic-rifles/,301
/marine-corps-wish-list/,/news/marine-corps-wish-list/,301
/marine-desert-storm-ebay-exec/,/news/marine-desert-storm-ebay-exec/,301
/marine-disciplined/,/news/marine-disciplined/,301
/marine-disciplined-urging-suicide-trump-july-4th-tanks/,/news/marine-disciplined-urging-suicide-trump-july-4th-tanks/,301
/marine-eod-joey-jones/,/military-life/marine-eod-joey-jones/,301
/marine-facebook-disciplined/,/news/marine-facebook-disciplined/,301
/marine-female-infantry-officer-course/,/news/marine-female-infantry-officer-course/,301
/marine-forces-reserve-chaplain-removed/,/news/marine-forces-reserve-chaplain-removed/,301
/marine-friendly-fire-investigation/,/news/marine-friendly-fire-investigation/,301
/marine-generals-taking-trumps-administration/,/news/marine-generals-taking-trumps-administration/,301
/marine-guilty-melgar/,/news/marine-guilty-melgar/,301
/marine-investigated-nazi-message-boards/,/news/marine-investigated-nazi-message-boards/,301
/marine-investigation-girls/,/news/marine-investigation-girls/,301
/marine-isis-combat-fight-awards/,/news/marine-isis-combat-fight-awards/,301
/marine-lcpl-nazi-discharge/,/news/marine-lcpl-nazi-discharge/,301
/marine-nicholas-smarr-posthumous-award/,/news/marine-nicholas-smarr-posthumous-award/,301
/marine-pilots-arent-flying-nearly-enough/,/news/marine-pilots-arent-flying-nearly-enough/,301
/marine-plane-crash-data/,/news/marine-plane-crash-data/,301
/marine-raider-killed-iraq-identified/,/news/marine-raider-killed-iraq-identified/,301
/marine-raider-prison-green-beret-melgar-death-mali/,/news/marine-raider-prison-green-beret-melgar-death-mali/,301
/marine-raiders-firefight-north-africa/,/news/marine-raiders-firefight-north-africa/,301
/marine-raiders-firefight-north-africa/,/news/marine-raiders-firefight-north-africa/,301
/marine-recruit-beats-cancer-graduates/,/news/marine-recruit-beats-cancer-graduates/,301
/marine-recruiting-video-roses/,/news/marine-recruiting-video-roses/,301
/marine-shot-barracks-identified/,/news/marine-shot-barracks-identified/,301
/marine-sues-navy-over-discharge-review/,/news/marine-sues-navy-over-discharge-review/,301
/marine-survivor-thousand-oaks-las-vegas/,/news/marine-survivor-thousand-oaks-las-vegas/,301
/marine-tackles-students/,/news/marine-tackles-students/,301
/marine-tinder-profile-powerpoint/,/news/marine-tinder-profile-powerpoint/,301
/marine-tweet-investigation/,/news/marine-tweet-investigation/,301
/marine-under-investigation/,/news/marine-under-investigation/,301
/marine-vet-punches-shark/,/news/marine-vet-punches-shark/,301
/marine-vet-stole-truck-rescue-las-vegas-victims-during-shooting/,/news/marine-vet-stole-truck-rescue-las-vegas-victims-during-shooting/,301
/marine-vet-stole-truck-rescue-vegas-shooting-victims-returns-car-keys/,/news/marine-vet-stole-truck-rescue-vegas-shooting-victims-returns-car-keys/,301
/marine-veteran-matthew-gurule-murder/,/news/marine-veteran-matthew-gurule-murder/,301
/marine-veteran-milwaukee-acid-attack/,/news/marine-veteran-milwaukee-acid-attack/,301
/marine-veteran-saved-dozens-orlando-nightclub-shooting/,/news/marine-veteran-saved-dozens-orlando-nightclub-shooting/,301
/marine-vindicated/,/news/marine-vindicated/,301
/marine-white-nationalist-banner-charlottesville/,/news/marine-white-nationalist-banner-charlottesville/,301
/marine-white-nationalist-banner-charlottesville/,/news/marine-white-nationalist-banner-charlottesville/,301
/marines-afghanistan-identified/,/news/marines-afghanistan-identified/,301
/marines-allowed-umbrellas/,/news/marines-allowed-umbrellas/,301
/marines-door-breaching-shotgun-just-got-upgrade/,/news/marines-door-breaching-shotgun-just-got-upgrade/,301
/marines-down-second-iranian-drone/,/news/marines-down-second-iranian-drone/,301
/marines-fly-sky-dong/,/news/marines-fly-sky-dong/,301
/marines-hypersub-speedboat-spy-sub/,/news/marines-hypersub-speedboat-spy-sub/,301
/marines-learn-shoot/,/news/marines-learn-shoot/,301
/marines-m18-modular-handgun-system-video/,/news/marines-m18-modular-handgun-system-video/,301
/marines-m27-purchase/,/news/marines-m27-purchase/,301
/marines-reinforce-baghdad-embassy/,/news/marines-reinforce-baghdad-embassy/,301
/marines-sailor-charged-contractor-death/,/news/marines-sailor-charged-contractor-death/,301
/marines-take-unruly-man-tried-yoga-plane/,/news/marines-take-unruly-man-tried-yoga-plane/,301
/marines-united-study/,/news/marines-united-study/,301
/marines-will-first-get-m320-grenade-launchers/,/news/marines-will-first-get-m320-grenade-launchers/,301
/marines-will-first-get-m320-grenade-launchers/,/news/marines-will-first-get-m320-grenade-launchers/,301
/maritime-airpower-aircraft-carrier/,/news/maritime-airpower-aircraft-carrier/,301
/mark-allen-dies/,/news/mark-allen-dies/,301
/mark-esper-defense-secretary/,/news/mark-esper-defense-secretary/,301
/mark-esper-defense-secretary-milley/,/news/mark-esper-defense-secretary-milley/,301
/mark-esper-elizabeth-warren-video/,/news/mark-esper-elizabeth-warren-video/,301
/mark-wahlberg-marcus-luttrell-team-spread-word-new-veterans-benefit/,/military-life/mark-wahlberg-marcus-luttrell-team-spread-word-new-veterans-benefit/,301
/married-marines-murder/,/news/married-marines-murder/,301
/married-marines-murder/,/news/married-marines-murder/,301
/mass-arrest-camp-pendleton/,/news/mass-arrest-camp-pendleton/,301
/mass-arrest-marines/,/news/mass-arrest-marines/,301
/mat-best-perfect-response-widows-ball-invitation/,/military-life/mat-best-perfect-response-widows-ball-invitation/,301
/matt-golsteyn-court-martial/,/news/matt-golsteyn-court-martial/,301
/matthew-modine-duffel-blog/,/culture/matthew-modine-duffel-blog/,301
/mattis-afghanistan-insider-attacks/,/news/mattis-afghanistan-insider-attacks/,301
/mattis-afghanistan-insider-attacks/,/news/mattis-afghanistan-insider-attacks/,301
/mattis-climate-change-impacting-stability-threaten-ops/,/news/mattis-climate-change-impacting-stability-threaten-ops/,301
/mattis-declines-to-suck-up-to-trump-praises-troops-instead/,/news/mattis-declines-to-suck-up-to-trump-praises-troops-instead/,301
/mattis-favorite-book/,/news/mattis-favorite-book/,301
/mattis-female-infantry-combat/,/news/mattis-female-infantry-combat/,301
/mattis-final-message-troops-holidays/,/news/mattis-final-message-troops-holidays/,301
/mattis-hold-the-line-speech/,/news/mattis-hold-the-line-speech/,301
/mattis-indonesia-snake-blood-video/,/culture/mattis-indonesia-snake-blood-video/,301
/mattis-isis-pep-talk-video/,/news/mattis-isis-pep-talk-video/,301
/mattis-leaving-pentagon-rumors/,/news/mattis-leaving-pentagon-rumors/,301
/mattis-letter-sentences/,/news/mattis-letter-sentences/,301
/mattis-made-comeback/,/news/mattis-made-comeback/,301
/mattis-military-lethality/,/news/mattis-military-lethality/,301
/mattis-military-lethality/,/news/mattis-military-lethality/,301
/mattis-nickname-callsign-chaos/,/news/mattis-nickname-callsign-chaos/,301
/mattis-nickname-callsign-chaos/,/news/mattis-nickname-callsign-chaos/,301
/mattis-niger-ambush-blame/,/news/mattis-niger-ambush-blame/,301
/mattis-niger-mission-narrative/,/news/mattis-niger-mission-narrative/,301
/mattis-no-plans-to-discuss-troop-levels/,/news/mattis-no-plans-to-discuss-troop-levels/,301
/mattis-not-a-democrat/,/news/mattis-not-a-democrat/,301
/mattis-pentagon-ignoring-trumps-mandate-treat-climate-change-hoax/,/news/mattis-pentagon-ignoring-trumps-mandate-treat-climate-change-hoax/,301
/mattis-pentagon-ignoring-trumps-mandate-treat-climate-change-hoax/,/news/mattis-pentagon-ignoring-trumps-mandate-treat-climate-change-hoax/,301
/mattis-resign-protest/,/news/mattis-resign-protest/,301
/mattis-resignation-letter/,/news/mattis-resignation-letter/,301
/mattis-resignation-letter/,/news/mattis-resignation-letter/,301
/mattis-reveals-afghan-casualties/,/news/mattis-reveals-afghan-casualties/,301
/mattis-right-heres-nato-not-obsolete/,/news/mattis-right-heres-nato-not-obsolete/,301
/mattis-says-the-taliban-is-on-its-back-foot-and-no-he-wasnt-making-a-funny-joke/,/news/mattis-says-the-taliban-is-on-its-back-foot-and-no-he-wasnt-making-a-funny-joke/,301
/mattis-shushes-military-on-readiness-crisis/,/news/mattis-shushes-military-on-readiness-crisis/,301
/mattis-shushes-military-on-readiness-crisis/,/news/mattis-shushes-military-on-readiness-crisis/,301
/mattis-shuts-down-erik-prince/,/news/mattis-shuts-down-erik-prince/,301
/mattis-silver-star-travis-manion/,/news/mattis-silver-star-travis-manion/,301
/mattis-silver-star-travis-manion/,/news/mattis-silver-star-travis-manion/,301
/mattis-theranos-questions/,/news/mattis-theranos-questions/,301
/mattis-theranos-questions/,/news/mattis-theranos-questions/,301
/mattis-tried-to-kill-plan-to-bar-transgender-surgery-for-troops/,/news/mattis-tried-to-kill-plan-to-bar-transgender-surgery-for-troops/,301
/mattis-trump-iran-diplomacy/,/news/mattis-trump-iran-diplomacy/,301
/mattis-trump-ouster-woodward/,/news/mattis-trump-ouster-woodward/,301
/mattis-trump-toxic-leadership/,/news/mattis-trump-toxic-leadership/,301
/mattis-withdrawal-war-in-afghanistan/,/news/mattis-withdrawal-war-in-afghanistan/,301
/mattis-wont-president/,/news/mattis-wont-president/,301
/max-boots-road-not-taken-excerpt/,/culture/max-boots-road-not-taken-excerpt/,301
/mccain-skipper-was-fined-after-deadly-collision/,/news/mccain-skipper-was-fined-after-deadly-collision/,301
/mcchrystal-afghanistan-muddle-pompeo/,/news/mcchrystal-afghanistan-muddle-pompeo/,301
/mcchrystal-afghanistan-muddle-pompeo/,/news/mcchrystal-afghanistan-muddle-pompeo/,301
/mcchrystal-moulton-endorsement/,/news/mcchrystal-moulton-endorsement/,301
/mcx-rattler-sig-sauer-socom/,/tech-tactics/mcx-rattler-sig-sauer-socom/,301
/meaning-after-active-duty-military-guard-reserve/,/military-life/meaning-after-active-duty-military-guard-reserve/,301
/medal-honor-recipient-clinton-romesha-soldiers-go-war/,/news/medal-honor-recipient-clinton-romesha-soldiers-go-war/,301
/medal-of-honor/,/news/medal-of-honor/,301
/medal-of-honor-netflix-docuseries/,/culture/medal-of-honor-netflix-docuseries/,301
/medal-of-honor-netflix-docuseries/,/culture/medal-of-honor-netflix-docuseries/,301
/medal-of-honor-romesha-carter/,/military-life/medal-of-honor-romesha-carter/,301
/media-niger-chad-theories/,/news/media-niger-chad-theories/,301
/media-portrayal-service-members-veterans/,/news/media-portrayal-service-members-veterans/,301
/meet-7-veterans-newly-elected-congress/,/military-life/meet-7-veterans-newly-elected-congress/,301
/meet-admirals-hillary-clintons-vice-president/,/news/meet-admirals-hillary-clintons-vice-president/,301
/meet-american-legions-first-female-national-commander/,/military-life/meet-american-legions-first-female-national-commander/,301
/meet-first-ever-female-enlisted-air-force-pilot/,/news/meet-first-ever-female-enlisted-air-force-pilot/,301
/meet-highest-ranking-female-general-us-history/,/news/meet-highest-ranking-female-general-us-history/,301
/meet-lillian-polatchek-marine-female-tank-officer/,/news/meet-lillian-polatchek-marine-female-tank-officer/,301
/meet-man-luke-skywalker-prosthetic-arm/,/news/meet-man-luke-skywalker-prosthetic-arm/,301
/meet-the-marine-veteran-whose-heartfelt-plea-to-flag-burners-just-went-viral/,/news/meet-the-marine-veteran-whose-heartfelt-plea-to-flag-burners-just-went-viral/,301
/megan-leavey-is-a-good-iraq-war-film-but-is-it-stolen-valor/,/culture/megan-leavey-is-a-good-iraq-war-film-but-is-it-stolen-valor/,301
/melgar-assault-mali-camera/,/news/melgar-assault-mali-camera/,301
/melgar-widow-matthews/,/news/melgar-widow-matthews/,301
/memo-iraq-invasion/,/history/memo-iraq-invasion/,301
/mental-health-care-bill-vets-no-one-talking/,/military-life/mental-health-care-bill-vets-no-one-talking/,301
/mental-health-veterans-failure-weakness/,/news/mental-health-veterans-failure-weakness/,301
/microsoft-protest-army-hololens-contract/,/news/microsoft-protest-army-hololens-contract/,301
/might-worst-fake-marine-time/,/news/might-worst-fake-marine-time/,301
/mike-pence-north-korea/,/news/mike-pence-north-korea/,301
/military-aircraft-crashes-georgia/,/news/military-aircraft-crashes-georgia/,301
/military-aviation-is-in-a-full-blown-crisis/,/news/military-aviation-is-in-a-full-blown-crisis/,301
/military-base-water-contamination-study/,/news/military-base-water-contamination-study/,301
/military-bases-contamination-will-affect-water-generations/,/news/military-bases-contamination-will-affect-water-generations/,301
/military-bases-house-migrant-children/,/news/military-bases-house-migrant-children/,301
/military-bases-water-contamination-data/,/news/military-bases-water-contamination-data/,301
/military-bases-water-contamination-data/,/news/military-bases-water-contamination-data/,301
/military-better-women-combat-jobs-says-infantry-master-sgt/,/news/military-better-women-combat-jobs-says-infantry-master-sgt/,301
/military-book-review-tom-ricks/,/news/military-book-review-tom-ricks/,301
/military-children-and-effects-14-years-war/,/military-life/military-children-and-effects-14-years-war/,301
/military-colonels-o-6-behaving-badly/,/news/military-colonels-o-6-behaving-badly/,301
/military-conducts-psyops/,/tech-tactics/military-conducts-psyops/,301
/military-conducts-psyops/,/tech-tactics/military-conducts-psyops/,301
/military-construction-projects-border-wall/,/news/military-construction-projects-border-wall/,301
/military-decision-making-process-bad/,/tech-tactics/military-decision-making-process-bad/,301
/military-decision-making-process-bad/,/tech-tactics/military-decision-making-process-bad/,301
/military-defective-earplugs/,/military-life/military-defective-earplugs/,301
/military-divorce-rates-changed-last-decade/,/military-life/military-divorce-rates-changed-last-decade/,301
/military-dog-ok-baghdadi-raid/,/news/military-dog-ok-baghdadi-raid/,301
/military-domestic-violence-investigations-review/,/military-life/military-domestic-violence-investigations-review/,301
/military-domestic-violence-ucmj-update/,/news/military-domestic-violence-ucmj-update/,301
/military-draft-voluntary-service/,/military-life/military-draft-voluntary-service/,301
/military-drinking-water-contamination-task-force/,/news/military-drinking-water-contamination-task-force/,301
/military-enough-bridge-civilian-military-divide/,/news/military-enough-bridge-civilian-military-divide/,301
/military-escorts-iran/,/news/military-escorts-iran/,301
/military-faker-may-worst-kind-valor-thieves/,/news/military-faker-may-worst-kind-valor-thieves/,301
/military-families-need-to-get-over-their-sense-of-entitlement/,/news/military-families-need-to-get-over-their-sense-of-entitlement/,301
/military-funds-border-wall/,/news/military-funds-border-wall/,301
/military-gender-integration-marine-corps/,/news/military-gender-integration-marine-corps/,301
/military-gender-integration-marine-corps/,/news/military-gender-integration-marine-corps/,301
/military-giant-cats-twitter/,/culture/military-giant-cats-twitter/,301
/military-housing-criminal-investigation/,/military-life/military-housing-criminal-investigation/,301
/military-housing-oversight-and-service-member-protection-act/,/news/military-housing-oversight-and-service-member-protection-act/,301
/military-innovation-requires-rewiring-think/,/tech-tactics/military-innovation-requires-rewiring-think/,301
/military-jet-pack-socom/,/news/military-jet-pack-socom/,301
/military-leader-leroy-jenkins/,/news/military-leader-leroy-jenkins/,301
/military-leaders-hate-red-teaming/,/news/military-leaders-hate-red-teaming/,301
/military-leaders-social-media-likewar/,/news/military-leaders-social-media-likewar/,301
/military-leadership-respond-calls-compensation-reform/,/news/military-leadership-respond-calls-compensation-reform/,301
/military-lending-act-mulvaney/,/news/military-lending-act-mulvaney/,301
/military-logistics-war-russia-china/,/news/military-logistics-war-russia-china/,301
/military-men-sprang-action-osu-attack/,/news/military-men-sprang-action-osu-attack/,301
/military-millennials/,,410
/military-millennials-bad-reputation-undeserved/,/news/military-millennials-bad-reputation-undeserved/,301
/military-murder-podcast-margot-crime/,/culture/military-murder-podcast-margot-crime/,301
/military-needs-abandon-promotion-boards/,/news/military-needs-abandon-promotion-boards/,301
/military-needs-stop-part-human-trafficking-problem/,/news/military-needs-stop-part-human-trafficking-problem/,301
/military-not-ordered-build-border-wall/,/news/military-not-ordered-build-border-wall/,301
/military-ooda-loop-forever/,/news/military-ooda-loop-forever/,301
/military-overkilled-alcohol-big-collateral-damage/,/news/military-overkilled-alcohol-big-collateral-damage/,301
/military-phrases-civilian/,/news/military-phrases-civilian/,301
/military-procurement-fails-9-11/,/news/military-procurement-fails-9-11/,301
/military-rabbits-world-war-i/,,410
/military-responds-kenya-attack-shabaab/,/military-life/military-responds-kenya-attack-shabaab/,301
/military-romance-scams-bryan-denny/,/news/military-romance-scams-bryan-denny/,301
/military-romance-scams-bryan-denny/,/news/military-romance-scams-bryan-denny/,301
/military-service-academies-sexual-assault/,/news/military-service-academies-sexual-assault/,301
/military-sexual-assault-me-too/,/news/military-sexual-assault-me-too/,301
/military-sexual-assault-me-too/,/news/military-sexual-assault-me-too/,301
/military-sexual-assault-rising/,/news/military-sexual-assault-rising/,301
/military-sleep-problems-research/,/military-life/military-sleep-problems-research/,301
/military-social-experiment-history/,/history/military-social-experiment-history/,301
/military-social-experiment-history/,/history/military-social-experiment-history/,301
/military-spouse-cheated-8-times/,/military-life/military-spouse-cheated-8-times/,301
/military-spouses-gun-rights-troops/,/military-life/military-spouses-gun-rights-troops/,301
/military-stores-ban-vape-products/,/news/military-stores-ban-vape-products/,301
/military-students-school-shootings/,/military-life/military-students-school-shootings/,301
/military-tech-future/,/tech-tactics/military-tech-future/,301
/military-ticks-biological-weapons/,/news/military-ticks-biological-weapons/,301
/military-tips-saving-money-every-stage/,/military-life/military-tips-saving-money-every-stage/,301
/military-toxic-leadership-problem/,/news/military-toxic-leadership-problem/,301
/military-training-accidents-aviation/,/tech-tactics/military-training-accidents-aviation/,301
/military-vaping/,/news/military-vaping/,301
/military-veterans-mourned-among-las-vegas-victims-praised-among-heroes/,/military-life/military-veterans-mourned-among-las-vegas-victims-praised-among-heroes/,301
/military-white-nationlist-groups-charlottesville/,/news/military-white-nationlist-groups-charlottesville/,301
/military-widower-feres-doctrine-petition-to-supreme-court/,/news/military-widower-feres-doctrine-petition-to-supreme-court/,301
/military-widower-feres-doctrine-petition-to-supreme-court/,/news/military-widower-feres-doctrine-petition-to-supreme-court/,301
/militarys-problem-marriage/,/military-life/militarys-problem-marriage/,301
/millenium-challenge-2002-stacked-deck/,/news/millenium-challenge-2002-stacked-deck/,301
/milley-evidence-imminent-iran-attack/,/news/milley-evidence-imminent-iran-attack/,301
/milley-iran-missile-attack/,/news/milley-iran-missile-attack/,301
/milley-next-chairman-joint-chiefs/,/news/milley-next-chairman-joint-chiefs/,301
/millionth-time-photograph-action-figures/,/culture/millionth-time-photograph-action-figures/,301
/miracle-ptsd-treatment-study-needs-volunteers/,/military-life/miracle-ptsd-treatment-study-needs-volunteers/,301
/mischievous-navy-pilot-hot-water-drawing-enormous-penis-sky/,/news/mischievous-navy-pilot-hot-water-drawing-enormous-penis-sky/,301
/misery-loves-company-vets-civilians-crossfit/,/military-life/misery-loves-company-vets-civilians-crossfit/,301
/missing-lincoln-sailor-identified-saldana/,/news/missing-lincoln-sailor-identified-saldana/,301
/missing-sailor-declared-deceased/,/news/missing-sailor-declared-deceased/,301
/missing-sailor-search-ends/,,410
/mission-command-balancing-act-leadership-management/,/news/mission-command-balancing-act-leadership-management/,301
/mission-command-is-swarm-intelligence/,/news/mission-command-is-swarm-intelligence/,301
/mission-command-military-history-germany/,/news/mission-command-military-history-germany/,301
/mission-creep-troops-mexico-border/,/news/mission-creep-troops-mexico-border/,301
/mistreatment-female-veterans-not-just-womens-issue/,/military-life/mistreatment-female-veterans-not-just-womens-issue/,301
/moab-mother-of-all-bombs-american-city-simulator/,/tech-tactics/moab-mother-of-all-bombs-american-city-simulator/,301
/modular-handgun-system-101st-airborne/,/news/modular-handgun-system-101st-airborne/,301
/modular-handgun-system-army-response/,/news/modular-handgun-system-army-response/,301
/montana-stolen-valor-sentences/,/news/montana-stolen-valor-sentences/,301
/montgomery-cyber-commission/,/news/montgomery-cyber-commission/,301
/moral-reckoning-silicon-valley/,/news/moral-reckoning-silicon-valley/,301
/moran-not-cno/,/news/moran-not-cno/,301
/more-cyber-professionals-at-the-pentagon-doesnt-guarantee-better-security/,/military-life/more-cyber-professionals-at-the-pentagon-doesnt-guarantee-better-security/,301
/more-marines-protect-embassy-in-haiti/,/news/more-marines-protect-embassy-in-haiti/,301
/more-troops-killed-air-crashes-afghanistan-crisis/,/news/more-troops-killed-air-crashes-afghanistan-crisis/,301
/more-troops-mexico-border/,/news/more-troops-mexico-border/,301
/more-troops-tbi-iraq/,/news/more-troops-tbi-iraq/,301
/most-bombs-afghanistan-dropped/,/news/most-bombs-afghanistan-dropped/,301
/mother-of-all-bombs-afghanistan/,/news/mother-of-all-bombs-afghanistan/,301
/mother-of-all-bombs-afghanistan/,/news/mother-of-all-bombs-afghanistan/,301
/motoped-survival-bike-wheels-special-operations-forces-need/,/tech-tactics/motoped-survival-bike-wheels-special-operations-forces-need/,301
/mq9-reaper-drone-shot-down-yemen/,/tech-tactics/mq9-reaper-drone-shot-down-yemen/,301
/mre-army-pizza/,/news/mre-army-pizza/,301
/mre-brief-history-tabasco-became-militarys-favorite-condiment/,/tech-tactics/mre-brief-history-tabasco-became-militarys-favorite-condiment/,301
/mre-brief-history-tabasco-became-militarys-favorite-condiment/,/tech-tactics/mre-brief-history-tabasco-became-militarys-favorite-condiment/,301
/mre-gum-really-make-soldiers-poop/,/culture/mre-gum-really-make-soldiers-poop/,301
/much-actually-achieve-dropping-moab-afghanistan/,/history/much-actually-achieve-dropping-moab-afghanistan/,301
/much-actually-achieve-dropping-moab-afghanistan/,/history/much-actually-achieve-dropping-moab-afghanistan/,301
/much-health-care-can-afford-price-iphone-math/,/military-life/much-health-care-can-afford-price-iphone-math/,301
/mueller-report-shanahan-russian-hackers/,/news/mueller-report-shanahan-russian-hackers/,301
/mueller-russia-indictments-elections/,/news/mueller-russia-indictments-elections/,301
/mullet-marine-recruit-boot-camp/,/news/mullet-marine-recruit-boot-camp/,301
/mwd-courage-award/,/military-life/mwd-courage-award/,301
/my-family-is-at-the-center-of-my-life-and-thats-alright/,/news/my-family-is-at-the-center-of-my-life-and-thats-alright/,301
/my-ongoing-personal-conflict-with-serials-bergdahl-coverage/,/news/my-ongoing-personal-conflict-with-serials-bergdahl-coverage/,301
/nada-bakos-lawsuit/,/tech-tactics/nada-bakos-lawsuit/,301
/nasa-special-operations-doctor-space/,/military-life/nasa-special-operations-doctor-space/,301
/nashville-c-17-flyover/,/tech-tactics/nashville-c-17-flyover/,301
/nathan-damigo-charlottesville-marine/,/news/nathan-damigo-charlottesville-marine/,301
/nathan-damigo-charlottesville-marine/,/news/nathan-damigo-charlottesville-marine/,301
/nathan-phillips-vietnam/,/military-life/nathan-phillips-vietnam/,301
/national-enquirer-trump-russian-warship-mistake/,/news/national-enquirer-trump-russian-warship-mistake/,301
/national-geographic-the-long-road-home/,/culture/national-geographic-the-long-road-home/,301
/national-guard-pentagon-suicide-report/,/news/national-guard-pentagon-suicide-report/,301
/national-guard-uniform-sotu/,/news/national-guard-uniform-sotu/,301
/national-security-endorse-impeachment/,/news/national-security-endorse-impeachment/,301
/national-world-war-i-memorial/,/news/national-world-war-i-memorial/,301
/native-american-remains-army/,/news/native-american-remains-army/,301
/naval-air-station-pensacola-shooting-death-toll/,/news/naval-air-station-pensacola-shooting-death-toll/,301
/navy-3d-printing-submarines/,/news/navy-3d-printing-submarines/,301
/navy-7th-fleet-aucoin-collisions/,/news/navy-7th-fleet-aucoin-collisions/,301
/navy-admiral-fat-leonard/,/news/navy-admiral-fat-leonard/,301
/navy-bread-water/,/news/navy-bread-water/,301
/navy-carnival-cruise-line-aircraft-carrier-maintenance-readiness-problems/,/news/navy-carnival-cruise-line-aircraft-carrier-maintenance-readiness-problems/,301
/navy-chinfo-mccain-admit/,/news/navy-chinfo-mccain-admit/,301
/navy-coast-guard-taiwan-strait/,/news/navy-coast-guard-taiwan-strait/,301
/navy-cruiser-battling-isis-rocked-salacious-sex-scandal-sea/,/news/navy-cruiser-battling-isis-rocked-salacious-sex-scandal-sea/,301
/navy-doris-miller-aircraft-carrier/,/news/navy-doris-miller-aircraft-carrier/,301
/navy-drops-fitzgerald-charges/,/news/navy-drops-fitzgerald-charges/,301
/navy-electromagnetic-railgun-budget/,/news/navy-electromagnetic-railgun-budget/,301
/navy-electromagnetic-railgun-budget/,/news/navy-electromagnetic-railgun-budget/,301
/navy-electromagnetic-railgun-ship-defense/,/news/navy-electromagnetic-railgun-ship-defense/,301
/navy-electromagnetic-railgun-warship-testiing/,/news/navy-electromagnetic-railgun-warship-testiing/,301
/navy-escort-mission-strait-hormuz/,/news/navy-escort-mission-strait-hormuz/,301
/navy-f35-mission-capable-rate/,/news/navy-f35-mission-capable-rate/,301
/navy-federal-pay-federal-shutdown/,/news/navy-federal-pay-federal-shutdown/,301
/navy-fires-2-admirals-prepares-senate-questions-string-mishaps/,/news/navy-fires-2-admirals-prepares-senate-questions-string-mishaps/,301
/navy-getting-new-uniforms-dont-suck-time/,/news/navy-getting-new-uniforms-dont-suck-time/,301
/navy-hypervelocity-projectile-test/,/news/navy-hypervelocity-projectile-test/,301
/navy-ice-cream-ship-booze/,/news/navy-ice-cream-ship-booze/,301
/navy-ice-cream-ship-booze/,/news/navy-ice-cream-ship-booze/,301
/navy-identifies-pensacola-sailors/,/news/navy-identifies-pensacola-sailors/,301
/navy-just-admit-littoral-combat-ship-failure/,/news/navy-just-admit-littoral-combat-ship-failure/,301
/navy-laser-destroyer-power-helios/,/news/navy-laser-destroyer-power-helios/,301
/navy-laser-weapons-system-helios/,/news/navy-laser-weapons-system-helios/,301
/navy-leaders-jobs-gallagher/,/news/navy-leaders-jobs-gallagher/,301
/navy-littoral-combat-ship-deployments/,/news/navy-littoral-combat-ship-deployments/,301
/navy-littoral-combat-ship-problems/,/news/navy-littoral-combat-ship-problems/,301
/navy-littoral-combat-ship-problems/,/news/navy-littoral-combat-ship-problems/,301
/navy-long-range-anti-ship-missile-early-operational-capability/,/news/navy-long-range-anti-ship-missile-early-operational-capability/,301
/navy-lost-confidence-in-fired-training-commander/,/news/navy-lost-confidence-in-fired-training-commander/,301
/navy-missing-man-formation-bush/,/news/navy-missing-man-formation-bush/,301
/navy-missing-man-formation-bush/,/news/navy-missing-man-formation-bush/,301
/navy-needs-fix-itself/,/news/navy-needs-fix-itself/,301
/navy-north-atlantic-russia-china/,/news/navy-north-atlantic-russia-china/,301
/navy-orca-robot-submarines/,/news/navy-orca-robot-submarines/,301
/navy-pauses-gallagher-seals-tridents/,/news/navy-pauses-gallagher-seals-tridents/,301
/navy-research-sensemaking-intuition-esp/,/news/navy-research-sensemaking-intuition-esp/,301
/navy-revoke-gallagher-seal-trident/,/news/navy-revoke-gallagher-seal-trident/,301
/navy-seal-apologizes-for-hazing-murder-green-beret-logan-melgar-mali/,/news/navy-seal-apologizes-for-hazing-murder-green-beret-logan-melgar-mali/,301
/navy-seal-bin-laden-movie/,/news/navy-seal-bin-laden-movie/,301
/navy-seal-chief-eddie-gallaghers-defense-team-now-includes-president-trumps-personal-lawyer/,/news/navy-seal-chief-eddie-gallaghers-defense-team-now-includes-president-trumps-personal-lawyer/,301
/navy-seal-commander-discipline-problem/,/news/navy-seal-commander-discipline-problem/,301
